,Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,3P%,2P%,eFG%,FT%
7339,1984.0,Dan Issel,C,35.0,DEN,76.0,2076.0,21.1,0.561,0.016,0.371,5.5,20.8,11.6,1.3,1.1,8.3,26.6,4.8,1.3,6.1,0.141,1.6,-1.9,0.211,0.498,0.495,0.85
7350,1984.0,Mickey Johnson,PF,31.0,GSW,78.0,2122.0,15.3,0.51,0.034,0.507,9.5,17.7,14.4,2.2,0.8,17.2,23.1,1.1,2.4,3.5,0.079,-0.4,0.4,0.172,0.43,0.424,0.785
7356,1984.0,Bobby Jones,PF,32.0,PHI,75.0,1761.0,16.7,0.589,0.002,0.493,6.1,14.5,14.8,2.9,3.4,16.1,14.7,2.8,3.2,6.0,0.163,0.6,3.8,0.0,0.524,0.523,0.784
7357,1984.0,Caldwell Jones,C,33.0,HOU,81.0,2506.0,10.9,0.557,0.005,0.31,7.2,17.7,7.6,0.8,1.7,18.0,13.8,1.6,2.5,4.1,0.078,-1.5,1.4,0.333,0.503,0.503,0.837
7366,1984.0,Rich Kelley,C,30.0,UTA,75.0,1674.0,9.7,0.579,0.0,0.614,9.3,20.8,11.3,1.5,0.9,30.6,11.5,0.3,2.2,2.4,0.07,-2.0,2.1,,0.5,0.5,0.765
7373,1984.0,Billy Knight,SF,31.0,KCK,75.0,1885.0,14.3,0.564,0.019,0.388,5.3,10.2,12.1,1.3,0.2,15.4,21.5,2.0,1.4,3.4,0.086,-0.3,-1.0,0.286,0.495,0.494,0.859
7383,1984.0,Bob Lanier,C,35.0,MIL,72.0,2007.0,17.7,0.607,0.004,0.4,8.3,17.1,13.9,1.4,1.5,16.8,20.4,3.4,3.3,6.7,0.16,1.4,1.5,0.0,0.575,0.572,0.708
7397,1984.0,John Lucas,PG,30.0,SAS,63.0,1807.0,18.1,0.519,0.116,0.264,1.4,9.1,45.1,2.3,0.1,18.1,17.4,3.4,0.9,4.3,0.114,1.8,-2.3,0.275,0.487,0.478,0.764
7398,1984.0,Maurice Lucas,PF,31.0,PHO,75.0,2309.0,18.1,0.555,0.006,0.422,10.5,26.3,12.0,1.1,1.0,14.1,22.3,3.6,2.8,6.4,0.134,0.6,0.4,0.0,0.499,0.497,0.765
7409,1984.0,Bob McAdoo,C,32.0,LAL,70.0,1456.0,15.9,0.53,0.007,0.353,6.9,15.0,6.9,1.3,1.8,12.8,27.4,1.1,1.6,2.7,0.089,-2.1,-1.9,0.0,0.474,0.471,0.803
7417,1984.0,Tom McMillen,C,31.0,WSB,62.0,1294.0,12.3,0.555,0.013,0.349,5.8,12.1,8.4,0.5,0.8,12.0,19.3,1.4,1.0,2.4,0.09,-1.5,-1.2,0.167,0.501,0.498,0.814
7419,1984.0,Joe Meriweather,C,30.0,KCK,73.0,1501.0,10.9,0.575,0.0,0.339,8.3,18.7,4.5,1.1,2.3,16.6,13.4,1.2,1.7,2.9,0.092,-2.1,1.1,,0.532,0.532,0.764
7437,1984.0,Robert Parish,C,30.0,BOS,80.0,2867.0,19.2,0.584,0.0,0.323,10.0,23.5,7.0,0.9,2.3,12.4,21.3,5.7,4.8,10.5,0.175,1.1,0.9,,0.546,0.546,0.745
7461,1984.0,Truck Robinson,PF,32.0,NYK,65.0,2135.0,10.4,0.522,0.0,0.355,9.8,21.2,6.1,1.0,0.8,19.2,16.2,-0.1,3.3,3.2,0.071,-2.3,1.6,,0.489,0.489,0.646
7470,1984.0,Dan Roundfield,PF,30.0,ATL,73.0,2610.0,18.9,0.551,0.011,0.468,8.9,22.9,11.4,1.2,1.7,14.1,24.1,3.5,3.6,7.1,0.131,1.0,1.1,0.0,0.49,0.485,0.77
7485,1984.0,Ricky Sobers,SG,31.0,WSB,81.0,2624.0,13.2,0.514,0.1,0.237,2.3,5.7,22.2,2.2,0.4,15.3,23.6,0.4,2.5,2.9,0.053,-0.5,-0.9,0.261,0.477,0.469,0.837
7524,1984.0,Bill Walton,C,31.0,SDC,55.0,1476.0,17.9,0.57,0.004,0.297,10.2,26.4,17.1,1.4,3.3,23.2,20.6,0.7,1.6,2.3,0.074,0.3,2.8,0.0,0.558,0.556,0.597
7526,1984.0,Marvin Webster,C,31.0,NYK,76.0,1290.0,10.7,0.499,0.0,0.49,13.8,20.7,5.4,1.3,4.7,22.6,12.1,-0.1,2.5,2.5,0.091,-2.8,3.9,,0.469,0.469,0.564
7538,1984.0,Jamaal Wilkes,SF,30.0,LAL,75.0,2507.0,15.4,0.549,0.008,0.265,6.3,8.8,11.3,1.3,0.9,10.4,21.1,4.0,2.0,6.0,0.115,1.0,-0.6,0.25,0.516,0.515,0.743
7542,1984.0,Gus Williams,PG,30.0,SEA,80.0,2818.0,18.9,0.506,0.019,0.303,2.7,5.5,36.2,3.2,0.5,13.5,25.2,3.0,2.9,5.9,0.101,2.0,-0.7,0.16,0.464,0.459,0.75
7559,1985.0,Kareem Abdul-Jabbar,C,37.0,LAL,79.0,2630.0,22.9,0.628,0.001,0.327,7.7,18.2,13.1,1.1,3.3,12.5,24.3,7.6,3.6,11.2,0.204,3.6,1.3,0.0,0.6,0.599,0.732
7560,1985.0,Alvan Adams,PF,30.0,PHO,82.0,2136.0,19.8,0.578,0.0,0.309,8.2,18.1,21.8,2.5,1.3,15.9,23.6,3.5,3.3,6.8,0.152,2.3,2.1,,0.52,0.52,0.883
7569,1985.0,Greg Ballard,SF,30.0,WSB,82.0,2664.0,14.3,0.513,0.047,0.154,6.1,16.2,10.9,1.8,0.7,9.2,18.0,2.1,3.9,6.0,0.109,-0.5,1.6,0.304,0.488,0.487,0.795
7573,1985.0,Kent Benson,C,30.0,DET,72.0,1401.0,12.6,0.545,0.008,0.237,7.4,17.2,8.0,1.7,1.7,13.4,13.9,1.5,1.9,3.3,0.113,-1.0,1.8,0.0,0.51,0.506,0.809
7586,1985.0,Junior Bridgeman,SF,31.0,LAC,80.0,2042.0,14.8,0.516,0.039,0.208,3.1,9.2,12.5,1.1,0.5,9.7,23.9,2.2,0.9,3.1,0.074,-0.5,-2.2,0.359,0.469,0.472,0.879
7601,1985.0,Harvey Catchings,C,33.0,LAC,70.0,1049.0,7.8,0.539,0.007,0.597,9.7,17.7,1.6,0.7,2.9,22.6,9.5,0.1,1.0,1.1,0.05,-3.7,0.5,0.0,0.486,0.483,0.663
7649,1985.0,Alex English,SF,31.0,DEN,81.0,2924.0,21.6,0.561,0.003,0.255,7.0,9.9,17.9,1.5,0.9,11.1,29.3,6.8,2.1,8.9,0.146,4.0,-1.6,0.2,0.519,0.518,0.829
7650,1985.0,Julius Erving,SF,34.0,PHI,78.0,2535.0,20.0,0.546,0.011,0.358,7.7,10.7,14.6,2.5,2.5,12.7,26.0,4.5,3.1,7.6,0.144,2.2,1.0,0.214,0.497,0.495,0.765
7657,1985.0,World B.,SG,31.0,CLE,71.0,2249.0,19.7,0.529,0.145,0.309,2.9,7.2,23.5,1.6,0.4,8.4,29.4,4.5,1.4,6.0,0.127,4.3,-1.8,0.368,0.474,0.485,0.749
7659,1985.0,George Gervin,SG,32.0,SAS,72.0,2091.0,18.5,0.564,0.008,0.325,4.4,8.1,13.1,1.5,1.3,12.8,29.7,3.2,1.4,4.6,0.106,0.9,-2.2,0.0,0.512,0.508,0.844
7660,1985.0,Artis Gilmore,C,35.0,SAS,81.0,2756.0,20.3,0.68,0.002,0.756,9.8,24.5,6.4,0.7,3.5,17.5,20.0,7.1,3.3,10.5,0.183,2.0,0.8,0.0,0.624,0.623,0.749
7667,1985.0,Rickey Green,PG,30.0,UTA,77.0,2431.0,16.3,0.546,0.025,0.335,1.6,6.3,33.9,2.5,0.1,16.2,17.8,3.5,3.2,6.7,0.132,0.7,-0.5,0.3,0.482,0.481,0.869
7670,1985.0,Kevin Grevey,SF,31.0,MIL,78.0,1182.0,10.7,0.505,0.078,0.252,2.5,7.1,10.8,1.2,0.1,10.5,18.1,0.9,1.3,2.1,0.086,-2.1,-1.4,0.242,0.465,0.458,0.822
7682,1985.0,Lionel Hollins,PG,31.0,HOU,80.0,1950.0,11.1,0.508,0.024,0.252,1.9,8.0,26.2,1.9,0.3,22.1,15.6,0.7,1.9,2.5,0.062,-2.0,-0.7,0.231,0.467,0.464,0.794
7690,1985.0,Dan Issel,C,36.0,DEN,77.0,1684.0,16.9,0.528,0.009,0.403,4.8,17.0,10.7,1.7,1.0,9.1,23.0,2.7,1.7,4.3,0.124,-0.5,-1.3,0.143,0.462,0.46,0.806
7693,1985.0,Dennis Johnson,PG,30.0,BOS,80.0,2976.0,14.4,0.522,0.024,0.287,3.5,8.0,23.4,1.5,0.7,15.0,19.3,3.5,2.8,6.4,0.103,0.3,-0.1,0.269,0.467,0.466,0.853
7701,1985.0,Mickey Johnson,PF,32.0,GSW,66.0,1565.0,17.2,0.513,0.042,0.443,9.8,19.3,13.9,2.1,1.3,14.3,24.9,1.6,1.1,2.7,0.083,0.3,-0.2,0.233,0.434,0.431,0.823
7704,1985.0,Bobby Jones,PF,33.0,PHI,80.0,1633.0,15.2,0.625,0.01,0.561,7.3,13.1,12.8,2.4,1.8,19.7,14.7,2.8,2.0,4.8,0.142,1.1,1.9,0.0,0.543,0.538,0.861
7717,1985.0,Rich Kelley,C,31.0,UTA,77.0,1276.0,8.5,0.547,0.009,0.519,9.8,18.4,11.8,1.5,1.3,31.9,12.1,-0.5,2.2,1.7,0.066,-3.3,2.9,0.0,0.481,0.477,0.75
7742,1985.0,John Lucas,PG,31.0,HOU,47.0,1158.0,17.4,0.533,0.148,0.289,2.0,6.2,35.8,2.5,0.1,16.9,20.6,2.0,1.2,3.2,0.134,1.5,-2.1,0.318,0.487,0.485,0.798
7743,1985.0,Maurice Lucas,PF,32.0,PHO,63.0,1670.0,15.1,0.517,0.006,0.275,9.5,28.0,12.8,1.1,0.6,15.6,23.5,0.1,2.4,2.5,0.072,-1.9,0.5,0.0,0.479,0.476,0.75
7751,1985.0,Bob McAdoo,C,33.0,LAL,66.0,1254.0,15.4,0.559,0.002,0.297,7.9,17.9,6.9,0.7,2.3,13.3,23.0,1.4,1.5,2.9,0.11,-1.3,-1.0,0.0,0.521,0.52,0.753
7759,1985.0,Tom McMillen,C,32.0,WSB,69.0,1547.0,10.4,0.519,0.009,0.253,4.5,10.7,4.6,0.2,0.6,6.9,17.2,1.2,1.4,2.7,0.082,-2.6,-1.4,0.0,0.476,0.472,0.83
7763,1985.0,Joe Meriweather,C,31.0,KCK,76.0,1061.0,10.2,0.57,0.008,0.51,10.2,18.0,3.1,0.7,1.4,14.4,12.9,1.3,0.6,1.8,0.083,-1.8,-1.3,0.5,0.498,0.5,0.774
7787,1985.0,Robert Parish,C,31.0,BOS,79.0,2850.0,17.6,0.586,0.0,0.387,10.7,21.4,5.8,0.9,1.9,13.5,19.7,5.0,4.0,9.0,0.151,0.7,0.4,,0.542,0.542,0.743
7817,1985.0,Dan Roundfield,PF,31.0,DET,56.0,1492.0,13.9,0.524,0.004,0.352,11.7,20.3,8.4,0.8,2.0,17.4,18.2,0.9,1.8,2.7,0.087,-1.1,1.2,0.0,0.469,0.467,0.781
7839,1985.0,Ricky Sobers,SG,32.0,SEA,71.0,1490.0,11.3,0.501,0.045,0.258,2.1,5.9,26.3,1.6,0.3,18.4,24.1,-0.9,1.0,0.1,0.002,-2.7,-2.6,0.286,0.453,0.452,0.815
7861,1985.0,Mychal Thompson,PF,30.0,POR,79.0,2616.0,17.5,0.554,0.0,0.404,9.1,17.3,11.0,1.4,2.2,15.0,23.3,2.9,3.1,6.1,0.111,0.5,0.5,,0.515,0.515,0.684
7882,1985.0,Bill Walton,C,32.0,LAC,67.0,1647.0,17.8,0.558,0.004,0.393,11.7,28.1,13.0,1.4,4.6,22.3,19.3,0.6,2.7,3.3,0.097,-1.0,3.6,0.0,0.523,0.521,0.68
7884,1985.0,Scott Wedman,SF,32.0,BOS,78.0,1127.0,12.7,0.515,0.074,0.12,5.9,9.5,11.1,1.0,0.5,8.8,19.2,1.2,1.0,2.2,0.093,-0.7,-1.7,0.5,0.477,0.497,0.764
7901,1985.0,Gus Williams,PG,31.0,WSB,79.0,2960.0,17.3,0.482,0.119,0.233,2.6,4.7,30.5,2.9,0.6,11.5,26.0,1.2,3.9,5.1,0.083,1.4,-0.4,0.29,0.449,0.447,0.725
7922,1986.0,Kareem Abdul-Jabbar,C,38.0,LAL,79.0,2629.0,22.7,0.603,0.001,0.328,6.0,14.2,15.7,1.2,2.7,11.7,26.6,7.6,3.2,10.8,0.197,3.7,0.8,0.0,0.565,0.564,0.765
7923,1986.0,Alvan Adams,C,31.0,PHO,78.0,2005.0,15.3,0.547,0.003,0.299,8.9,18.1,22.5,2.4,1.3,21.1,19.4,1.2,2.7,3.9,0.094,0.1,2.3,0.0,0.504,0.502,0.783
7933,1986.0,Greg Ballard,SF,31.0,GSW,75.0,1792.0,13.4,0.529,0.061,0.221,7.7,17.9,6.0,1.7,0.2,7.9,14.9,2.6,1.0,3.6,0.097,-0.1,-0.5,0.486,0.477,0.492,0.802
7939,1986.0,Kent Benson,C,31.0,DET,72.0,1344.0,13.8,0.519,0.005,0.2,9.1,20.9,7.4,2.0,2.1,11.4,14.8,1.4,1.9,3.2,0.116,-1.0,1.9,0.5,0.484,0.486,0.795
7941,1986.0,Otis Birdsong,SG,30.0,NJN,77.0,2395.0,13.4,0.529,0.021,0.199,4.1,5.4,16.3,1.6,0.4,13.5,22.1,1.4,1.8,3.2,0.064,0.1,-1.2,0.364,0.516,0.517,0.581
7953,1986.0,Junior Bridgeman,SF,32.0,LAC,58.0,1161.0,12.0,0.507,0.04,0.264,2.7,9.1,13.6,1.2,0.4,11.9,19.7,0.7,0.1,0.8,0.033,-1.8,-2.4,0.333,0.446,0.448,0.891
7964,1986.0,Kenny Carr,PF,30.0,POR,55.0,1557.0,13.3,0.546,0.009,0.466,10.6,25.2,5.9,1.1,1.1,15.9,17.0,1.3,1.7,3.1,0.095,-1.6,0.0,0.0,0.502,0.498,0.687
7996,1986.0,Brad Davis,PG,30.0,DAL,82.0,1971.0,16.9,0.634,0.177,0.454,1.5,6.6,30.3,1.4,0.4,15.4,14.7,5.7,0.5,6.2,0.152,2.6,-2.9,0.36,0.569,0.564,0.868
7998,1986.0,Johnny Davis,SG,30.0,TOT,66.0,1014.0,13.8,0.515,0.038,0.401,0.9,5.1,29.1,1.7,0.2,16.2,19.5,1.0,0.7,1.7,0.078,-1.3,-2.8,0.231,0.438,0.435,0.855
8001,1986.0,Walter Davis,SG,31.0,PHO,70.0,2239.0,18.1,0.536,0.059,0.237,2.9,7.4,26.5,2.0,0.1,13.4,29.2,2.5,1.7,4.2,0.091,1.7,-2.0,0.237,0.5,0.492,0.843
8010,1986.0,T.R. Dunn,SG,30.0,DEN,82.0,2401.0,9.4,0.493,0.003,0.232,5.9,10.7,8.2,2.9,0.4,10.9,7.5,1.8,3.1,4.9,0.098,-1.2,3.2,0.0,0.455,0.454,0.773
8014,1986.0,James Edwards,C,30.0,PHO,52.0,1314.0,16.7,0.589,0.0,0.514,7.2,18.7,8.7,0.8,1.2,15.1,25.7,1.7,1.3,3.0,0.11,-0.6,-1.6,,0.542,0.542,0.702
8017,1986.0,Alex English,SF,32.0,DEN,81.0,3024.0,21.7,0.562,0.003,0.314,6.3,7.7,17.0,1.1,0.5,10.4,30.5,7.6,2.3,9.8,0.156,4.1,-2.0,0.2,0.505,0.504,0.862
8018,1986.0,Julius Erving,SF,35.0,PHI,74.0,2474.0,17.4,0.537,0.029,0.339,7.7,9.1,15.4,2.2,1.9,14.6,23.8,3.3,2.6,5.9,0.114,1.6,0.8,0.281,0.486,0.484,0.785
8019,1986.0,Mike Evans,PG,30.0,DEN,81.0,1389.0,12.4,0.495,0.246,0.208,2.2,5.6,17.7,2.0,0.0,13.7,25.1,-0.1,1.2,1.1,0.037,-0.9,-2.9,0.222,0.492,0.452,0.846
8025,1986.0,World B.,SG,32.0,CLE,75.0,2535.0,19.0,0.533,0.118,0.339,3.1,6.4,19.9,1.7,0.4,9.5,29.3,4.5,1.5,6.1,0.115,3.4,-1.9,0.42,0.46,0.48,0.78
8027,1986.0,George Gervin,SG,33.0,CHI,82.0,2065.0,16.0,0.534,0.017,0.293,4.1,7.8,11.2,1.1,0.6,11.5,27.6,2.8,0.2,3.0,0.069,0.4,-3.7,0.211,0.476,0.474,0.879
8029,1986.0,Artis Gilmore,C,36.0,SAS,71.0,2395.0,17.1,0.661,0.001,0.705,8.1,20.1,5.8,0.8,2.5,17.2,18.2,4.8,2.4,7.1,0.143,0.9,0.6,0.0,0.619,0.618,0.701
8040,1986.0,Rickey Green,PG,31.0,UTA,80.0,2012.0,16.4,0.537,0.038,0.33,1.8,5.5,29.4,2.4,0.2,13.2,20.1,3.0,2.2,5.2,0.124,0.6,-1.4,0.172,0.483,0.474,0.852
8044,1986.0,Ernie Grunfeld,SF,30.0,NYK,76.0,1402.0,9.8,0.512,0.172,0.304,3.2,13.9,11.9,1.4,0.6,11.0,13.5,1.0,1.6,2.7,0.091,-2.0,0.9,0.426,0.415,0.454,0.833
8052,1986.0,Gerald Henderson,PG,30.0,SEA,82.0,2568.0,15.7,0.537,0.058,0.248,4.0,4.6,28.4,2.6,0.3,15.6,19.3,3.6,2.6,6.2,0.115,1.4,-0.5,0.346,0.491,0.492,0.83
8073,1986.0,Dennis Johnson,PG,31.0,BOS,78.0,2732.0,14.7,0.509,0.04,0.28,3.0,7.5,22.0,1.9,0.7,12.7,20.5,3.0,3.7,6.7,0.118,0.4,0.3,0.143,0.468,0.458,0.818
8075,1986.0,Eddie Johnson,SG,30.0,TOT,71.0,1477.0,13.5,0.514,0.137,0.25,2.2,6.8,33.0,0.6,0.1,17.9,23.2,0.8,0.7,1.5,0.049,0.1,-3.2,0.341,0.476,0.481,0.723
8084,1986.0,Mickey Johnson,PF,33.0,NJN,79.0,1574.0,11.8,0.505,0.047,0.46,6.9,16.7,18.1,2.0,0.9,21.3,19.6,-0.1,1.9,1.8,0.055,-1.9,1.2,0.208,0.433,0.427,0.785
8087,1986.0,Bobby Jones,PF,34.0,PHI,70.0,1519.0,11.8,0.612,0.003,0.429,3.6,8.8,11.2,1.5,1.9,18.3,13.0,1.9,1.4,3.2,0.102,-0.6,0.8,0.0,0.561,0.559,0.786
8088,1986.0,Caldwell Jones,C,35.0,POR,80.0,1437.0,9.7,0.588,0.028,0.591,8.3,19.8,6.3,1.2,2.4,24.2,11.6,0.8,1.6,2.3,0.078,-2.5,1.5,0.0,0.51,0.496,0.827
8117,1986.0,John Lucas,PG,32.0,HOU,65.0,2120.0,17.4,0.53,0.178,0.364,1.7,5.7,34.6,1.7,0.1,13.6,20.2,4.5,1.2,5.7,0.13,2.2,-3.1,0.308,0.476,0.474,0.775
8118,1986.0,Maurice Lucas,PF,33.0,LAL,77.0,1750.0,13.8,0.52,0.003,0.352,11.2,24.9,6.0,1.2,0.8,13.8,20.2,1.5,2.5,4.0,0.11,-1.6,-0.3,0.5,0.462,0.463,0.783
8123,1986.0,Moses Malone,C,30.0,PHI,74.0,2706.0,20.6,0.553,0.001,0.629,14.0,22.0,5.1,1.2,1.5,14.1,27.6,5.5,3.4,8.9,0.157,0.8,-1.6,0.0,0.459,0.458,0.787
8130,1986.0,Cedric Maxwell,SF,30.0,LAC,76.0,2458.0,15.6,0.592,0.005,0.85,10.7,17.5,12.0,1.2,0.6,18.5,18.2,4.3,1.1,5.4,0.105,1.2,-0.1,0.0,0.477,0.475,0.795
8145,1986.0,Mike Mitchell,SF,30.0,SAS,82.0,2970.0,15.9,0.514,0.007,0.231,5.3,10.3,9.9,0.9,0.5,9.0,27.8,2.9,1.5,4.4,0.071,-0.5,-2.5,0.0,0.476,0.473,0.809
8162,1986.0,Norm Nixon,PG,30.0,LAC,67.0,2138.0,15.7,0.493,0.131,0.176,2.3,7.1,40.3,1.8,0.1,16.1,22.2,1.7,0.3,2.0,0.046,1.3,-3.2,0.347,0.451,0.46,0.809
8169,1986.0,Robert Parish,C,32.0,BOS,81.0,2567.0,18.8,0.586,0.0,0.347,11.3,21.1,7.7,1.2,2.5,14.4,20.8,4.4,4.8,9.2,0.171,1.1,1.5,,0.549,0.549,0.731
8179,1986.0,Ben Poquette,PF,30.0,CLE,81.0,1496.0,10.4,0.518,0.029,0.287,8.9,18.6,6.8,1.0,1.2,14.8,12.6,0.9,1.4,2.3,0.075,-1.9,1.1,0.2,0.485,0.48,0.72
8185,1986.0,Robert Reid,SF,30.0,HOU,82.0,2157.0,13.7,0.506,0.037,0.243,3.3,11.8,13.5,2.0,0.4,9.0,19.4,2.5,1.9,4.4,0.098,-0.4,-0.5,0.182,0.475,0.468,0.757
8188,1986.0,Micheal Ray,PG,30.0,NJN,47.0,1604.0,16.9,0.498,0.041,0.271,5.4,12.1,29.8,3.6,0.4,16.9,22.1,1.0,2.3,3.3,0.099,1.5,2.0,0.148,0.461,0.451,0.788
8194,1986.0,Tree Rollins,C,30.0,ATL,74.0,1781.0,11.0,0.537,0.003,0.259,8.1,20.2,3.0,1.0,5.5,19.1,10.9,0.5,3.0,3.4,0.093,-2.7,4.0,0.0,0.5,0.499,0.767
8195,1986.0,Dan Roundfield,PF,32.0,WSB,79.0,2321.0,14.7,0.56,0.009,0.548,9.8,20.1,10.4,0.8,1.2,18.6,18.1,2.1,3.1,5.1,0.106,-0.8,1.0,0.0,0.492,0.488,0.754
8208,1986.0,Jack Sikma,C,30.0,SEA,80.0,2790.0,17.6,0.535,0.012,0.374,6.0,26.2,16.5,1.6,1.6,14.3,22.4,3.4,4.4,7.8,0.134,0.1,2.4,0.0,0.467,0.462,0.864
8212,1986.0,Ricky Sobers,SG,33.0,SEA,78.0,1279.0,13.4,0.506,0.079,0.231,2.6,6.6,21.7,1.7,0.1,12.5,22.3,1.1,1.1,2.2,0.081,-0.8,-2.1,0.302,0.456,0.456,0.88
8229,1986.0,Mychal Thompson,C,31.0,POR,82.0,2569.0,13.7,0.525,0.0,0.306,8.0,18.9,9.6,1.4,0.8,14.6,20.7,1.3,2.4,3.7,0.068,-1.1,0.0,,0.498,0.498,0.641
8256,1986.0,Bill Walton,C,33.0,BOS,80.0,1546.0,17.0,0.606,0.0,0.491,10.4,27.3,13.6,1.2,3.8,23.2,17.3,1.6,3.4,5.0,0.157,-0.6,3.7,,0.562,0.562,0.713
8261,1986.0,Scott Wedman,SF,33.0,BOS,79.0,1402.0,12.5,0.499,0.079,0.112,5.5,9.3,8.1,1.3,0.9,7.8,20.2,0.9,1.8,2.7,0.093,-1.1,-1.0,0.354,0.483,0.487,0.662
8275,1986.0,Jeff Wilkins,C,30.0,TOT,75.0,1126.0,7.2,0.424,0.0,0.249,7.5,19.2,5.5,0.5,1.0,11.1,16.7,-0.8,1.1,0.3,0.012,-5.2,-1.1,,0.393,0.393,0.624
8280,1986.0,Gus Williams,PG,32.0,WSB,77.0,2284.0,15.0,0.473,0.115,0.186,2.5,5.4,30.8,2.0,0.4,12.7,23.0,0.7,2.2,2.8,0.06,0.3,-1.8,0.259,0.45,0.443,0.734
8302,1987.0,Kareem Abdul-Jabbar,C,39.0,LAL,78.0,2441.0,17.9,0.597,0.003,0.345,7.4,15.8,11.6,0.9,2.2,14.0,22.1,4.5,3.0,7.5,0.148,1.2,0.4,0.333,0.565,0.564,0.714
8303,1987.0,Alvan Adams,C,32.0,PHO,68.0,1690.0,14.6,0.546,0.002,0.275,6.2,16.1,18.4,1.7,1.3,16.7,20.0,1.2,1.6,2.8,0.079,-0.4,0.7,0.0,0.504,0.503,0.788
8314,1987.0,Greg Ballard,SF,32.0,GSW,82.0,1579.0,11.5,0.479,0.071,0.161,6.8,16.9,9.3,1.5,0.5,10.4,17.2,0.5,1.2,1.7,0.052,-1.9,-0.3,0.375,0.445,0.453,0.747
8325,1987.0,Larry Bird,SF,30.0,BOS,74.0,3005.0,26.4,0.612,0.15,0.304,5.1,19.2,28.6,2.2,1.3,12.4,27.5,10.4,4.8,15.2,0.243,7.1,2.1,0.4,0.547,0.555,0.91
8346,1987.0,Kenny Carr,PF,31.0,POR,49.0,1443.0,12.8,0.558,0.005,0.424,10.4,27.9,7.4,0.9,0.5,17.9,15.7,1.1,1.8,2.9,0.098,-1.7,0.4,0.0,0.506,0.504,0.746
8351,1987.0,Maurice Cheeks,PG,30.0,PHI,68.0,2624.0,18.3,0.579,0.022,0.371,2.1,7.2,30.1,3.4,0.3,15.9,17.4,5.2,2.7,7.9,0.145,2.3,-0.2,0.235,0.533,0.529,0.777
8359,1987.0,Michael Cooper,SG,30.0,LAL,82.0,2253.0,14.0,0.536,0.314,0.201,3.1,9.0,20.6,1.6,1.1,11.3,16.3,3.8,2.3,6.1,0.131,1.4,-0.2,0.385,0.461,0.498,0.851
8360,1987.0,Wayne Cooper,C,30.0,DEN,69.0,1561.0,11.3,0.48,0.006,0.208,10.2,22.3,5.5,0.4,3.7,12.0,16.0,0.4,1.6,2.0,0.06,-3.6,0.2,0.0,0.451,0.448,0.725
8364,1987.0,Dave Corzine,C,30.0,CHI,82.0,2287.0,12.8,0.505,0.008,0.208,9.7,17.3,12.6,0.8,2.3,14.4,14.6,1.7,2.5,4.2,0.089,-1.2,1.5,0.0,0.479,0.475,0.736
8365,1987.0,Pat Cummings,PF,30.0,NYK,49.0,1056.0,11.4,0.491,0.0,0.288,13.0,20.3,5.3,1.2,0.4,16.5,20.4,-0.3,0.9,0.6,0.025,-2.9,-1.4,,0.45,0.45,0.718
8372,1987.0,Adrian Dantley,SF,30.0,DET,81.0,2736.0,18.6,0.614,0.005,0.59,4.2,8.7,8.8,1.1,0.1,11.3,23.7,7.8,2.5,10.3,0.181,2.7,-1.1,0.167,0.536,0.534,0.812
8374,1987.0,Brad Davis,PG,31.0,DAL,82.0,1582.0,14.5,0.564,0.243,0.392,1.9,5.8,30.3,1.9,0.4,18.2,16.1,2.8,1.1,3.9,0.119,0.9,-2.1,0.302,0.506,0.493,0.86
8375,1987.0,Walter Davis,SG,32.0,PHO,79.0,2646.0,19.3,0.562,0.053,0.22,3.9,6.4,22.7,1.7,0.1,12.0,28.9,4.5,1.2,5.8,0.105,3.1,-2.5,0.259,0.529,0.521,0.862
8390,1987.0,T.R. Dunn,SG,31.0,DEN,81.0,1932.0,7.8,0.453,0.007,0.199,4.6,10.1,8.6,2.3,0.6,9.9,6.6,0.9,1.5,2.4,0.06,-2.6,1.8,0.0,0.431,0.428,0.655
8391,1987.0,Mark Eaton,C,30.0,UTA,79.0,2505.0,11.1,0.448,0.0,0.364,8.7,20.4,5.3,0.8,7.4,17.3,13.0,-1.5,5.0,3.6,0.068,-4.6,6.1,,0.4,0.4,0.657
8401,1987.0,Alex English,SF,33.0,DEN,82.0,3085.0,20.5,0.549,0.008,0.254,4.7,7.2,21.6,1.1,0.4,9.1,29.2,7.0,1.1,8.1,0.126,3.8,-2.8,0.267,0.504,0.504,0.844
8402,1987.0,Julius Erving,SF,36.0,PHI,60.0,1918.0,17.0,0.527,0.062,0.276,7.1,8.7,15.8,2.0,2.9,14.2,24.3,1.7,1.8,3.5,0.088,0.6,0.3,0.264,0.484,0.479,0.813
8403,1987.0,Mike Evans,SG,31.0,DEN,81.0,1567.0,13.6,0.522,0.232,0.169,2.3,6.6,16.1,2.3,0.4,12.0,21.8,0.8,1.0,1.9,0.057,-0.2,-2.3,0.314,0.502,0.495,0.78
8413,1987.0,Artis Gilmore,C,37.0,SAS,82.0,2405.0,14.2,0.634,0.0,0.614,8.1,18.8,8.3,0.8,2.3,19.5,15.3,3.0,1.8,4.9,0.097,-0.8,0.8,,0.597,0.597,0.68
